ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5670391,F,N,N,0,107500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-21241,-13038,1,1,0,0,,2
5526380,F,N,N,0,160000.0,State servant,Secondary / secondary special,Married,House / apartment,-13245,-5223,1,0,0,0,Core staff,2
5130068,M,N,Y,1,178000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12484,-5387,1,0,0,0,Sales staff,3
5692773,F,Y,N,0,49500.0,Working,Secondary / secondary special,Married,House / apartment,-20377,-6377,1,0,0,0,Core staff,2
5023722,M,N,N,0,125500.0,Working,Secondary / secondary special,Married,House / apartment,-16428,-2052,1,0,0,0,,2
5418694,F,N,N,1,86500.0,Working,Lower secondary,Married,House / apartment,-17001,-103,1,0,0,0,Sales staff,3
5526831,F,N,Y,0,514000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-19295,-352,1,0,1,0,,2
5155071,F,N,Y,0,161500.0,Working,Higher education,Married,House / apartment,-21442,-9512,1,0,1,1,,2
5173309,M,N,Y,0,80000.0,Commercial associate,Higher education,Married,House / apartment,-24530,-12632,1,0,0,0,,2
5946375,F,Y,Y,0,106000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-15211,-7929,1,0,0,0,,2
5892655,F,Y,Y,0,116500.0,Working,Secondary / secondary special,Separated,House / apartment,-9571,-1299,1,0,1,0,,1
5053018,F,Y,Y,0,262500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-17113,-5850,1,0,1,0,,2
5600969,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-18348,-5274,1,0,0,0,Core staff,2
5492412,F,N,N,0,99500.0,Commercial associate,Higher education,Married,House / apartment,-14908,-2796,1,0,0,0,Drivers,2
5374208,F,N,Y,0,166000.0,Working,Higher education,Married,House / apartment,-10202,-1001,1,0,1,0,Sales staff,2
5554195,M,N,Y,0,145000.0,Working,Secondary / secondary special,Married,House / apartment,-21080,-2341,1,0,0,0,,2
5815429,F,N,Y,1,144500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20791,-8400,1,0,0,0,Sales staff,3
5869632,F,N,Y,0,180500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-16882,365243,1,0,1,0,,1
5950836,M,N,Y,0,235500.0,Working,Secondary / secondary special,Married,House / apartment,-19065,-11559,1,0,0,0,Sales staff,2
5835139,F,N,Y,1,308000.0,State servant,Secondary / secondary special,Married,House / apartment,-22291,-4701,1,0,0,0,Laborers,3
5161197,F,N,N,0,84000.0,Working,Secondary / secondary special,Married,House / apartment,-16711,-5788,1,1,0,0,,2
5467205,F,Y,Y,0,100000.0,State servant,Higher education,Single / not married,House / apartment,-19247,-2540,1,0,0,0,Laborers,1
5157405,M,N,N,0,85500.0,Working,Secondary / secondary special,Married,House / apartment,-18933,-8514,1,1,1,0,,2
5597265,F,Y,Y,0,191000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15111,-5506,1,0,0,1,Laborers,2
5530301,F,N,Y,0,239500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-15859,365243,1,0,0,0,,2
5861495,M,N,N,2,85500.0,Working,Secondary / secondary special,Married,Municipal apartment,-15885,-2026,1,0,0,0,Cooking staff,4
5779458,F,N,N,1,306000.0,Working,Higher education,Separated,House / apartment,-12915,-605,1,0,0,0,Laborers,2
5207645,F,N,N,0,158500.0,Working,Higher education,Married,House / apartment,-21084,-13448,1,0,1,0,Drivers,2
5484436,M,Y,Y,0,109000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-16617,-9489,1,0,0,0,Laborers,2
5802661,F,Y,Y,1,169000.0,State servant,Higher education,Married,House / apartment,-8712,-1799,1,0,0,0,,3
5816846,M,N,Y,1,531500.0,Commercial associate,Higher education,Married,House / apartment,-20519,-13675,1,0,1,0,Laborers,3
5107890,F,Y,N,1,167000.0,Working,Secondary / secondary special,Married,Office apartment,-18623,-8384,1,0,1,0,Drivers,3
5556849,M,Y,N,1,127000.0,Working,Secondary / secondary special,Married,House / apartment,-12388,-3577,1,1,0,0,Sales staff,3
5878856,F,N,Y,0,205500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12602,-4045,1,1,0,0,Accountants,2
5218093,M,Y,N,2,209500.0,Working,Higher education,Single / not married,House / apartment,-20898,-2699,1,0,0,0,Laborers,3
5957640,F,N,Y,0,231000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15679,-150,1,0,0,0,,2
5132176,F,Y,Y,0,111000.0,Working,Higher education,Single / not married,House / apartment,-20287,-1454,1,1,0,1,,1
5195699,M,N,Y,0,346000.0,Commercial associate,Higher education,Married,House / apartment,-22278,-10689,1,0,0,0,Laborers,2
5784972,F,Y,N,0,446000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23147,365243,1,0,0,0,,2
5675977,F,Y,N,0,82500.0,State servant,Secondary / secondary special,Single / not married,With parents,-9419,-2702,1,1,1,0,,1
5704334,M,Y,N,0,250500.0,Working,Secondary / secondary special,Married,House / apartment,-24533,-13880,1,0,0,0,Drivers,2
5812038,F,N,Y,0,193000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18358,-7472,1,0,0,0,Drivers,1
5386132,F,N,Y,0,317000.0,State servant,Secondary / secondary special,Married,House / apartment,-14226,-6218,1,0,0,0,Laborers,2
5938942,F,N,Y,0,116500.0,Working,Incomplete higher,Married,House / apartment,-18706,-1687,1,0,0,0,Medicine staff,2
5802360,M,N,Y,1,101000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20009,-8176,1,0,1,0,Drivers,3
5909157,M,N,Y,0,187500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-13671,-3866,1,0,1,0,,2
5746075,F,N,Y,1,273500.0,Commercial associate,Higher education,Separated,House / apartment,-24107,-1524,1,0,0,0,,2
5877710,F,N,Y,3,206500.0,Working,Higher education,Married,House / apartment,-21061,-6262,1,0,0,0,Laborers,5
5087104,F,Y,Y,0,140000.0,Working,Secondary / secondary special,Married,House / apartment,-13746,-6589,1,1,0,0,Cooking staff,2
5565931,F,Y,Y,1,209500.0,Working,Higher education,Married,House / apartment,-17485,-8443,1,0,0,0,Cooking staff,3
5536877,M,Y,Y,1,296000.0,Working,Secondary / secondary special,Married,House / apartment,-15963,-6989,1,0,0,0,Drivers,3
5954794,M,N,Y,0,86500.0,State servant,Secondary / secondary special,Married,House / apartment,-9564,-2879,1,0,0,0,Sales staff,2
5180316,F,N,N,0,356500.0,Working,Secondary / secondary special,Married,House / apartment,-21018,-4080,1,0,1,1,Drivers,2
5328816,F,N,Y,3,61500.0,Pensioner,Higher education,Married,House / apartment,-11804,365243,1,0,0,0,,5
5967937,F,Y,Y,0,115000.0,Working,Secondary / secondary special,Married,House / apartment,-19401,-10049,1,1,0,0,,2
5646325,M,N,Y,0,146500.0,Working,Secondary / secondary special,Married,House / apartment,-12573,-3235,1,1,1,1,Sales staff,2
5267611,F,N,N,0,164000.0,Pensioner,Incomplete higher,Married,Municipal apartment,-21720,365243,1,0,0,0,,2
5181920,F,Y,N,3,34500.0,Pensioner,Higher education,Married,House / apartment,-17170,365243,1,0,1,0,,5
5533516,M,N,Y,0,267500.0,Working,Secondary / secondary special,Married,Municipal apartment,-9828,-177,1,1,0,0,Laborers,2
5427134,F,Y,Y,2,166000.0,Working,Secondary / secondary special,Widow,With parents,-22139,-7072,1,0,0,0,Drivers,3
5350593,F,N,N,2,50500.0,Working,Higher education,Single / not married,House / apartment,-17388,-10588,1,0,1,0,Laborers,3
5919286,F,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-17037,-1257,1,0,0,0,Core staff,2
5644119,M,N,Y,0,123500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-10247,-941,1,1,0,0,Accountants,2
5460180,M,N,Y,0,134000.0,Working,Secondary / secondary special,Married,House / apartment,-11488,-2132,1,0,0,0,,2
5625401,F,N,Y,1,112000.0,Working,Secondary / secondary special,Widow,House / apartment,-18428,-6240,1,0,1,0,Core staff,2
5210150,M,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20100,365243,1,0,0,0,,2
5170935,F,Y,Y,1,186000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-12873,-4119,1,1,1,0,Cleaning staff,2
5425534,M,Y,N,1,138000.0,Working,Secondary / secondary special,Married,House / apartment,-10087,-2380,1,0,1,1,Sales staff,3
5249657,F,N,Y,0,205000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-20671,-4276,1,0,0,0,Medicine staff,2
5655217,F,N,Y,1,387000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11181,-2086,1,0,0,0,Laborers,3
5442413,F,N,Y,4,352500.0,Working,Higher education,Married,House / apartment,-10397,-878,1,0,0,1,,6
5134986,F,N,N,3,75000.0,Working,Higher education,Married,House / apartment,-18059,-1242,1,1,0,0,Drivers,5
5850660,F,Y,Y,1,171000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10797,-1837,1,0,1,0,,3
5448639,F,Y,Y,1,94000.0,Pensioner,Higher education,Civil marriage,House / apartment,-15635,365243,1,0,1,0,,3
5213673,F,N,Y,0,148000.0,Working,Secondary / secondary special,Married,House / apartment,-14983,-5500,1,0,0,1,Core staff,2
5765786,M,N,Y,0,86000.0,Working,Secondary / secondary special,Married,House / apartment,-21065,-10173,1,0,1,0,Managers,2
5899698,M,Y,Y,0,85000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-17770,-5612,1,1,0,0,Laborers,1
5945880,F,N,N,0,285500.0,Working,Secondary / secondary special,Married,House / apartment,-21786,-1687,1,0,0,0,,2
5274777,F,Y,Y,0,239000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15722,-7373,1,0,0,0,Drivers,1
5990635,M,Y,N,0,151000.0,State servant,Higher education,Married,House / apartment,-12026,-2028,1,1,1,0,Core staff,2
5412385,F,Y,Y,0,184000.0,Commercial associate,Secondary / secondary special,Widow,House / apartment,-13912,-5795,1,0,0,0,Laborers,1
5190336,F,N,Y,0,115500.0,Working,Higher education,Married,House / apartment,-21777,-483,1,0,0,0,Core staff,2
5092340,F,N,N,0,139000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19963,-318,1,1,0,0,Managers,2
5383652,M,N,N,0,163500.0,Working,Secondary / secondary special,Married,House / apartment,-21134,-6243,1,0,0,0,Drivers,2
5682328,M,N,N,0,104000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23073,-12977,1,0,0,0,Sales staff,2
5277563,F,N,Y,0,78000.0,Working,Secondary / secondary special,Married,House / apartment,-10438,-3342,1,0,0,0,,2
5736574,F,Y,Y,0,104500.0,Pensioner,Secondary / secondary special,Separated,Rented apartment,-11018,365243,1,0,1,0,,1
5546944,F,N,Y,1,312000.0,Working,Secondary / secondary special,Married,House / apartment,-13871,-187,1,0,0,0,Accountants,3
5484989,F,Y,N,0,211500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13802,-2979,1,0,1,0,Managers,2
5195413,M,N,Y,1,240500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21405,365243,1,0,0,1,,3
5440979,F,N,Y,0,134500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-23377,-8599,1,0,0,1,Sales staff,2
5309214,F,Y,Y,0,155000.0,Working,Higher education,Widow,Municipal apartment,-17439,-140,1,0,0,0,,1
5149025,F,N,Y,5,99000.0,Working,Higher education,Single / not married,House / apartment,-9653,-2212,1,0,0,0,,6
5770949,M,Y,Y,0,221500.0,Working,Secondary / secondary special,Married,House / apartment,-9851,-2285,1,0,0,0,,2
5606525,F,Y,Y,1,147000.0,Working,Secondary / secondary special,Married,House / apartment,-24478,-10162,1,0,0,0,,3
5486973,F,Y,Y,0,139500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18479,-4202,1,0,1,1,Managers,2
5290882,F,N,Y,0,296500.0,State servant,Secondary / secondary special,Widow,House / apartment,-14452,-508,1,0,1,0,,1
5367426,F,N,N,0,195000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-8374,-1730,1,0,0,0,Core staff,2
5267605,F,N,Y,0,93000.0,Working,Secondary / secondary special,Married,House / apartment,-19487,-881,1,0,0,0,Laborers,2
5966903,M,Y,N,0,308000.0,Pensioner,Secondary / secondary special,Married,With parents,-12242,365243,1,0,0,0,,2
5089972,F,Y,Y,0,123000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11033,-594,1,0,1,0,Sales staff,2
5637812,F,N,N,0,185000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24178,365243,1,0,0,0,,2
5645665,M,N,Y,0,207500.0,Working,Secondary / secondary special,Married,House / apartment,-19554,-12430,1,0,0,0,Managers,2
5127174,F,N,N,0,253000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12356,-3589,1,0,0,0,Accountants,2
5022538,F,Y,N,0,136500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-22918,-3068,1,1,1,0,Managers,2
5164304,M,N,Y,0,304000.0,Student,Secondary / secondary special,Married,House / apartment,-14864,-4460,1,0,1,0,Managers,2
5179232,F,N,Y,0,228500.0,Working,Higher education,Married,House / apartment,-12693,-5699,1,0,0,0,,2
5811507,F,N,Y,4,160000.0,Commercial associate,Higher education,Married,House / apartment,-11380,-3600,1,1,1,0,Laborers,6
5333158,F,Y,Y,0,296000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15909,-7717,1,0,0,0,Sales staff,2
5437003,M,N,Y,2,166500.0,State servant,Secondary / secondary special,Married,House / apartment,-22008,-6756,1,0,0,0,Managers,4
5899604,M,N,N,0,106500.0,Working,Secondary / secondary special,Married,House / apartment,-18841,-8146,1,0,0,0,,2
5068544,F,N,Y,1,75000.0,Commercial associate,Higher education,Married,House / apartment,-8927,-68,1,0,1,0,Sales staff,3
5181741,M,N,Y,0,86000.0,State servant,Higher education,Separated,House / apartment,-12567,-4165,1,0,0,0,,1
5160919,F,N,Y,0,180500.0,Working,Secondary / secondary special,Married,Office apartment,-20364,-789,1,0,0,0,Drivers,2
5977220,M,Y,Y,0,101500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21040,365243,1,0,0,0,,2
5871293,F,Y,Y,0,173000.0,State servant,Higher education,Married,House / apartment,-17607,-10671,1,0,0,0,Sales staff,2
5910167,F,Y,Y,0,226000.0,Pensioner,Higher education,Separated,House / apartment,-20626,365243,1,0,1,1,,1
5245164,F,Y,Y,1,160000.0,Working,Secondary / secondary special,Married,With parents,-17067,-3876,1,0,0,0,Laborers,3
5312923,F,N,Y,0,113500.0,Working,Higher education,Married,House / apartment,-9064,-1522,1,1,0,0,High skill tech staff,2
5803148,F,N,N,4,221000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-8658,365243,1,1,0,0,,6
5412873,F,N,Y,2,51000.0,Working,Secondary / secondary special,Married,House / apartment,-10663,-466,1,1,1,0,Laborers,4
5341793,F,Y,Y,2,88500.0,Pensioner,Higher education,Single / not married,Co-op apartment,-23557,365243,1,0,0,0,,3
5890906,M,N,Y,0,124500.0,Working,Secondary / secondary special,Married,House / apartment,-17061,-821,1,0,0,0,,2
5516192,M,Y,N,0,338500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9291,-1708,1,0,0,0,Laborers,2
5014607,F,N,Y,2,303500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14605,-5998,1,0,0,0,Managers,4
5048268,M,N,Y,0,218000.0,Working,Secondary / secondary special,Widow,House / apartment,-20423,-8093,1,0,1,0,,1
5434642,F,Y,Y,1,198000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-12443,-5137,1,1,0,1,Core staff,2
5812139,M,N,N,0,111000.0,Working,Secondary / secondary special,Married,House / apartment,-13845,-273,1,0,1,0,,2
5142691,F,Y,Y,2,101000.0,Commercial associate,Secondary / secondary special,Married,With parents,-10514,-1004,1,0,0,0,Accountants,4
5258262,M,Y,N,1,121000.0,Working,Higher education,Married,House / apartment,-16709,-6223,1,1,1,1,High skill tech staff,3
5745974,M,Y,N,0,470500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19393,365243,1,0,0,0,,2
5563259,F,Y,Y,2,142500.0,Working,Secondary / secondary special,Married,House / apartment,-8664,-1633,1,0,0,0,Laborers,4
5243209,F,N,Y,1,89000.0,State servant,Secondary / secondary special,Married,Rented apartment,-13596,-2179,1,0,0,0,Low-skill Laborers,3
5563677,M,N,Y,0,79000.0,Working,Secondary / secondary special,Married,House / apartment,-18071,-1834,1,0,0,0,Laborers,2
5180873,F,Y,Y,0,316000.0,Working,Secondary / secondary special,Married,House / apartment,-21773,-1738,1,0,0,0,,2
5977524,M,N,Y,0,194500.0,State servant,Lower secondary,Married,House / apartment,-10262,-2129,1,0,0,0,Laborers,2
5975396,M,N,N,0,151500.0,State servant,Secondary / secondary special,Married,House / apartment,-9899,-2001,1,1,1,1,,2
5942794,F,Y,Y,0,185000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-19351,365243,1,1,1,0,,2
5128924,F,N,Y,0,105500.0,Working,Lower secondary,Married,House / apartment,-13490,-6902,1,0,1,0,Laborers,2
5066978,F,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-24523,-1256,1,0,0,0,Sales staff,3
5892636,F,N,N,2,249000.0,Working,Secondary / secondary special,Married,Municipal apartment,-22376,-2486,1,1,0,0,Managers,4
5324512,F,Y,Y,0,161000.0,Working,Secondary / secondary special,Married,House / apartment,-24154,-4330,1,0,0,0,Medicine staff,2
5268680,F,N,Y,0,168000.0,Working,Secondary / secondary special,Married,House / apartment,-11281,-1173,1,0,0,0,Drivers,2
5296242,F,N,Y,0,171500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-14833,365243,1,1,1,0,,2
5249859,F,Y,N,0,91000.0,Working,Secondary / secondary special,Married,House / apartment,-23968,-1528,1,0,1,1,Managers,2
5889822,F,N,Y,3,140500.0,Working,Secondary / secondary special,Separated,House / apartment,-23387,-15490,1,0,0,0,,4
5142471,M,N,Y,0,116000.0,Working,Higher education,Single / not married,House / apartment,-8851,-898,1,0,0,0,Laborers,1
5798727,M,N,Y,1,160000.0,Working,Secondary / secondary special,Widow,House / apartment,-7879,-610,1,0,0,0,,2
5290026,M,Y,Y,2,237000.0,Working,Incomplete higher,Married,House / apartment,-13278,-6600,1,0,0,0,Laborers,4
5073222,F,Y,Y,1,146500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-18360,365243,1,1,0,0,,3
5971949,M,Y,N,0,254500.0,Working,Secondary / secondary special,Married,Municipal apartment,-11676,-1992,1,1,0,0,Drivers,2
5456862,F,N,N,0,132500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-23607,365243,1,0,0,0,,1
5961100,F,N,Y,0,330500.0,Working,Higher education,Married,House / apartment,-21405,-13416,1,0,1,0,Managers,2
5234841,F,N,Y,0,213000.0,Working,Higher education,Married,With parents,-9064,-2053,1,0,1,0,,2
